id,condition,other,block,display,loop,outcome,cue,lr,vividness,rating,confidence,check,lr_other,duration,gender,gender_text,age,race,race_text,hispanic,education,visual_verbal,feedback,CheckQ1,CheckQ1Again,CheckQ2,CheckQ2Again,CheckQ3,CheckQ3Again,catch,attn_check
R_5aOLBz1wlYdkdCp,ball,the goalie,3,down,6,Miss,Cause,left,74.507,98.732,99.577,left,left,2518,Male,NA,17,Asian,NA,No,4 year degree,4.634,NA,Think about and visualize how ${e://Field/Condition} just moved.,NA,Think about and visualize what would have happened if ${e://Field/Condition} had moved in the other direction.,NA,Think about and visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.,NA,IM_74Ef0wh1bD6qdZb,Yes
R_5aOLBz1wlYdkdCp,ball,the goalie,3,down,7,Score,Remember,left,100,100,98.451,right,right,2518,Male,NA,17,Asian,NA,No,4 year degree,4.634,NA,Think about and visualize how ${e://Field/Condition} just moved.,NA,Think about and visualize what would have happened if ${e://Field/Condition} had moved in the other direction.,NA,Think about and visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.,NA,IM_74Ef0wh1bD6qdZb,Yes
R_5aOLBz1wlYdkdCp,ball,the goalie,3,down,8,Score,What If?,left,100,0,100,right,right,2518,Male,NA,17,Asian,NA,No,4 year degree,4.634,NA,Think about and visualize how ${e://Field/Condition} just moved.,NA,Think about and visualize what would have happened if ${e://Field/Condition} had moved in the other direction.,NA,Think about and visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.,NA,IM_74Ef0wh1bD6qdZb,Yes
R_5aOLBz1wlYdkdCp,ball,the goalie,3,down,9,Score,Cause,right,100,100,100,left,left,2518,Male,NA,17,Asian,NA,No,4 year degree,4.634,NA,Think about and visualize how ${e://Field/Condition} just moved.,NA,Think about and visualize what would have happened if ${e://Field/Condition} had moved in the other direction.,NA,Think about and visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.,NA,IM_74Ef0wh1bD6qdZb,Yes
R_5aOLBz1wlYdkdCp,ball,the goalie,3,down,10,Miss,Remember,left,100,0,100,left,left,2518,Male,NA,17,Asian,NA,No,4 year degree,4.634,NA,Think about and visualize how ${e://Field/Condition} just moved.,NA,Think about and visualize what would have happened if ${e://Field/Condition} had moved in the other direction.,NA,Think about and visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.,NA,IM_74Ef0wh1bD6qdZb,Yes
R_5aOLBz1wlYdkdCp,ball,the goalie,3,down,11,Miss,What If?,left,100,1.69,50,right,left,2518,Male,NA,17,Asian,NA,No,4 year degree,4.634,NA,Think about and visualize how ${e://Field/Condition} just moved.,NA,Think about and visualize what would have happened if ${e://Field/Condition} had moved in the other direction.,NA,Think about and visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.,NA,IM_74Ef0wh1bD6qdZb,Yes
R_5aOLBz1wlYdkdCp,ball,the goalie,3,down,12,Miss,Cause,right,100,100,100,right,right,2518,Male,NA,17,Asian,NA,No,4 year degree,4.634,NA,Think about and visualize how ${e://Field/Condition} just moved.,NA,Think about and visualize what would have happened if ${e://Field/Condition} had moved in the other direction.,NA,Think about and visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.,NA,IM_74Ef0wh1bD6qdZb,Yes
R_5aOLBz1wlYdkdCp,ball,the goalie,4,down,1,Score,Remember,right,100,100,100,left,left,2518,Male,NA,17,Asian,NA,No,4 year degree,4.634,NA,Think about and visualize how ${e://Field/Condition} just moved.,NA,Think about and visualize what would have happened if ${e://Field/Condition} had moved in the other direction.,NA,Think about and visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.,NA,IM_74Ef0wh1bD6qdZb,Yes
R_5aOLBz1wlYdkdCp,ball,the goalie,4,down,2,Score,What If?,right,100,0,100,left,left,2518,Male,NA,17,Asian,NA,No,4 year degree,4.634,NA,Think about and visualize how ${e://Field/Condition} just moved.,NA,Think about and visualize what would have happened if ${e://Field/Condition} had moved in the other direction.,NA,Think about and visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.,NA,IM_74Ef0wh1bD6qdZb,Yes
R_5aOLBz1wlYdkdCp,ball,the goalie,4,down,3,Score,Cause,right,100,100,100,left,left,2518,Male,NA,17,Asian,NA,No,4 year degree,4.634,NA,Think about and visualize how ${e://Field/Condition} just moved.,NA,Think about and visualize what would have happened if ${e://Field/Condition} had moved in the other direction.,NA,Think about and visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.,NA,IM_74Ef0wh1bD6qdZb,Yes
R_5aOLBz1wlYdkdCp,ball,the goalie,4,down,4,Miss,Remember,right,100,0,100,right,right,2518,Male,NA,17,Asian,NA,No,4 year degree,4.634,NA,Think about and visualize how ${e://Field/Condition} just moved.,NA,Think about and visualize what would have happened if ${e://Field/Condition} had moved in the other direction.,NA,Think about and visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.,NA,IM_74Ef0wh1bD6qdZb,Yes
R_5aOLBz1wlYdkdCp,ball,the goalie,4,down,5,Miss,What If?,right,100,100,100,left,right,2518,Male,NA,17,Asian,NA,No,4 year degree,4.634,NA,Think about and visualize how ${e://Field/Condition} just moved.,NA,Think about and visualize what would have happened if ${e://Field/Condition} had moved in the other direction.,NA,Think about and visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.,NA,IM_74Ef0wh1bD6qdZb,Yes
R_5aOLBz1wlYdkdCp,ball,the goalie,4,down,6,Miss,Cause,left,100,100,100,left,left,2518,Male,NA,17,Asian,NA,No,4 year degree,4.634,NA,Think about and visualize how ${e://Field/Condition} just moved.,NA,Think about and visualize what would have happened if ${e://Field/Condition} had moved in the other direction.,NA,Think about and visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.,NA,IM_74Ef0wh1bD6qdZb,Yes
R_5aOLBz1wlYdkdCp,ball,the goalie,4,down,7,Score,Remember,right,100,100,100,left,left,2518,Male,NA,17,Asian,NA,No,4 year degree,4.634,NA,Think about and visualize how ${e://Field/Condition} just moved.,NA,Think about and visualize what would have happened if ${e://Field/Condition} had moved in the other direction.,NA,Think about and visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.,NA,IM_74Ef0wh1bD6qdZb,Yes
R_5aOLBz1wlYdkdCp,ball,the goalie,4,down,8,Score,What If?,left,99.296,100,100,left,right,2518,Male,NA,17,Asian,NA,No,4 year degree,4.634,NA,Think about and visualize how ${e://Field/Condition} just moved.,NA,Think about and visualize what would have happened if ${e://Field/Condition} had moved in the other direction.,NA,Think about and visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.,NA,IM_74Ef0wh1bD6qdZb,Yes
R_5aOLBz1wlYdkdCp,ball,the goalie,4,down,9,Score,Cause,right,100,100,100,left,left,2518,Male,NA,17,Asian,NA,No,4 year degree,4.634,NA,Think about and visualize how ${e://Field/Condition} just moved.,NA,Think about and visualize what would have happened if ${e://Field/Condition} had moved in the other direction.,NA,Think about and visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.,NA,IM_74Ef0wh1bD6qdZb,Yes
R_5aOLBz1wlYdkdCp,ball,the goalie,4,down,10,Miss,Remember,right,100,0,100,right,right,2518,Male,NA,17,Asian,NA,No,4 year degree,4.634,NA,Think about and visualize how ${e://Field/Condition} just moved.,NA,Think about and visualize what would have happened if ${e://Field/Condition} had moved in the other direction.,NA,Think about and visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.,NA,IM_74Ef0wh1bD6qdZb,Yes
R_5aOLBz1wlYdkdCp,ball,the goalie,4,down,11,Miss,What If?,left,100,100,100,left,left,2518,Male,NA,17,Asian,NA,No,4 year degree,4.634,NA,Think about and visualize how ${e://Field/Condition} just moved.,NA,Think about and visualize what would have happened if ${e://Field/Condition} had moved in the other direction.,NA,Think about and visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.,NA,IM_74Ef0wh1bD6qdZb,Yes
R_5aOLBz1wlYdkdCp,ball,the goalie,4,down,12,Miss,Cause,right,100,50.423,50,left,right,2518,Male,NA,17,Asian,NA,No,4 year degree,4.634,NA,Think about and visualize how ${e://Field/Condition} just moved.,NA,Think about and visualize what would have happened if ${e://Field/Condition} had moved in the other direction.,NA,Think about and visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.,NA,IM_74Ef0wh1bD6qdZb,Yes
R_u9rU32opNKEFwrL,goalie,the ball,1,up,1,Score,Remember,right,76.494,100,100,left,left,2055,Female,NA,37,White/Caucasian,NA,No,4 year degree,4.533,NA,Think about and visualize how ${e://Field/Condition} just moved.,NA,Think about and visualize what would have happened if ${e://Field/Condition} had moved in the other direction.,NA,Think about and visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.,NA,IM_74Ef0wh1bD6qdZb,Yes
R_u9rU32opNKEFwrL,goalie,the ball,1,up,2,Score,What If?,left,76.917,9.028,94.662,right,right,2055,Female,NA,37,White/Caucasian,NA,No,4 year degree,4.533,NA,Think about and visualize how ${e://Field/Condition} just moved.,NA,Think about and visualize what would have happened if ${e://Field/Condition} had moved in the other direction.,NA,Think about and visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.,NA,IM_74Ef0wh1bD6qdZb,Yes
R_u9rU32opNKEFwrL,goalie,the ball,1,up,3,Score,Cause,left,73.958,100,99.028,right,right,2055,Female,NA,37,White/Caucasian,NA,No,4 year degree,4.533,NA,Think about and visualize how ${e://Field/Condition} just moved.,NA,Think about and visualize what would have happened if ${e://Field/Condition} had moved in the other direction.,NA,Think about and visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.,NA,IM_74Ef0wh1bD6qdZb,Yes
R_u9rU32opNKEFwrL,goalie,the ball,1,up,4,Miss,Remember,right,94.943,2.268,96.634,right,right,2055,Female,NA,37,White/Caucasian,NA,No,4 year degree,4.533,NA,Think about and visualize how ${e://Field/Condition} just moved.,NA,Think about and visualize what would have happened if ${e://Field/Condition} had moved in the other direction.,NA,Think about and visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.,NA,IM_74Ef0wh1bD6qdZb,Yes
R_u9rU32opNKEFwrL,goalie,the ball,1,up,5,Miss,What If?,right,10.436,94.24,95.085,right,right,2055,Female,NA,37,White/Caucasian,NA,No,4 year degree,4.533,NA,Think about and visualize how ${e://Field/Condition} just moved.,NA,Think about and visualize what would have happened if ${e://Field/Condition} had moved in the other direction.,NA,Think about and visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.,NA,IM_74Ef0wh1bD6qdZb,Yes
R_u9rU32opNKEFwrL,goalie,the ball,1,up,6,Miss,Cause,right,78.888,95.647,96.211,right,right,2055,Female,NA,37,White/Caucasian,NA,No,4 year degree,4.533,NA,Think about and visualize how ${e://Field/Condition} just moved.,NA,Think about and visualize what would have happened if ${e://Field/Condition} had moved in the other direction.,NA,Think about and visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.,NA,IM_74Ef0wh1bD6qdZb,Yes
R_u9rU32opNKEFwrL,goalie,the ball,1,up,7,Score,Remember,right,55.366,96.775,100,left,left,2055,Female,NA,37,White/Caucasian,NA,No,4 year degree,4.533,NA,Think about and visualize how ${e://Field/Condition} just moved.,NA,Think about and visualize what would have happened if ${e://Field/Condition} had moved in the other direction.,NA,Think about and visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.,NA,IM_74Ef0wh1bD6qdZb,Yes
R_u9rU32opNKEFwrL,goalie,the ball,1,up,8,Score,What If?,right,78.326,4.24,97.479,left,left,2055,Female,NA,37,White/Caucasian,NA,No,4 year degree,4.533,NA,Think about and visualize how ${e://Field/Condition} just moved.,NA,Think about and visualize what would have happened if ${e://Field/Condition} had moved in the other direction.,NA,Think about and visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.,NA,IM_74Ef0wh1bD6qdZb,Yes
R_u9rU32opNKEFwrL,goalie,the ball,1,up,9,Score,Cause,right,73.817,98.324,97.198,left,left,2055,Female,NA,37,White/Caucasian,NA,No,4 year degree,4.533,NA,Think about and visualize how ${e://Field/Condition} just moved.,NA,Think about and visualize what would have happened if ${e://Field/Condition} had moved in the other direction.,NA,Think about and visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.,NA,IM_74Ef0wh1bD6qdZb,Yes
R_u9rU32opNKEFwrL,goalie,the ball,1,up,10,Miss,Remember,left,97.056,0,100,left,left,2055,Female,NA,37,White/Caucasian,NA,No,4 year degree,4.533,NA,Think about and visualize how ${e://Field/Condition} just moved.,NA,Think about and visualize what would have happened if ${e://Field/Condition} had moved in the other direction.,NA,Think about and visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.,NA,IM_74Ef0wh1bD6qdZb,Yes
R_u9rU32opNKEFwrL,goalie,the ball,1,up,11,Miss,What If?,right,85.226,4.944,96.916,left,right,2055,Female,NA,37,White/Caucasian,NA,No,4 year degree,4.533,NA,Think about and visualize how ${e://Field/Condition} just moved.,NA,Think about and visualize what would have happened if ${e://Field/Condition} had moved in the other direction.,NA,Think about and visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.,NA,IM_74Ef0wh1bD6qdZb,Yes
R_u9rU32opNKEFwrL,goalie,the ball,1,up,12,Miss,Cause,right,70.437,100,100,right,right,2055,Female,NA,37,White/Caucasian,NA,No,4 year degree,4.533,NA,Think about and visualize how ${e://Field/Condition} just moved.,NA,Think about and visualize what would have happened if ${e://Field/Condition} had moved in the other direction.,NA,Think about and visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.,NA,IM_74Ef0wh1bD6qdZb,Yes
R_u9rU32opNKEFwrL,goalie,the ball,2,up,1,Score,Remember,right,81.705,97.902,70.718,left,left,2055,Female,NA,37,White/Caucasian,NA,No,4 year degree,4.533,NA,Think about and visualize how ${e://Field/Condition} just moved.,NA,Think about and visualize what would have happened if ${e://Field/Condition} had moved in the other direction.,NA,Think about and visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.,NA,IM_74Ef0wh1bD6qdZb,Yes
R_u9rU32opNKEFwrL,goalie,the ball,2,up,2,Score,What If?,right,72.692,0,100,left,left,2055,Female,NA,37,White/Caucasian,NA,No,4 year degree,4.533,NA,Think about and visualize how ${e://Field/Condition} just moved.,NA,Think about and visualize what would have happened if ${e://Field/Condition} had moved in the other direction.,NA,Think about and visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.,NA,IM_74Ef0wh1bD6qdZb,Yes
R_u9rU32opNKEFwrL,goalie,the ball,2,up,3,Score,Cause,right,73.254,100,100,left,left,2055,Female,NA,37,White/Caucasian,NA,No,4 year degree,4.533,NA,Think about and visualize how ${e://Field/Condition} just moved.,NA,Think about and visualize what would have happened if ${e://Field/Condition} had moved in the other direction.,NA,Think about and visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.,NA,IM_74Ef0wh1bD6qdZb,Yes
R_u9rU32opNKEFwrL,goalie,the ball,2,up,4,Miss,Remember,right,90.437,24.099,51,left,right,2055,Female,NA,37,White/Caucasian,NA,No,4 year degree,4.533,NA,Think about and visualize how ${e://Field/Condition} just moved.,NA,Think about and visualize what would have happened if ${e://Field/Condition} had moved in the other direction.,NA,Think about and visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.,NA,IM_74Ef0wh1bD6qdZb,Yes
R_u9rU32opNKEFwrL,goalie,the ball,2,up,5,Miss,What If?,right,65.085,100,100,right,right,2055,Female,NA,37,White/Caucasian,NA,No,4 year degree,4.533,NA,Think about and visualize how ${e://Field/Condition} just moved.,NA,Think about and visualize what would have happened if ${e://Field/Condition} had moved in the other direction.,NA,Think about and visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.,NA,IM_74Ef0wh1bD6qdZb,Yes
R_u9rU32opNKEFwrL,goalie,the ball,2,up,6,Miss,Cause,right,72.269,100,100,right,right,2055,Female,NA,37,White/Caucasian,NA,No,4 year degree,4.533,NA,Think about and visualize how ${e://Field/Condition} just moved.,NA,Think about and visualize what would have happened if ${e://Field/Condition} had moved in the other direction.,NA,Think about and visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.,NA,IM_74Ef0wh1bD6qdZb,Yes
R_u9rU32opNKEFwrL,goalie,the ball,2,up,7,Score,Remember,right,74.38,100,100,left,left,2055,Female,NA,37,White/Caucasian,NA,No,4 year degree,4.533,NA,Think about and visualize how ${e://Field/Condition} just moved.,NA,Think about and visualize what would have happened if ${e://Field/Condition} had moved in the other direction.,NA,Think about and visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.,NA,IM_74Ef0wh1bD6qdZb,Yes
R_u9rU32opNKEFwrL,goalie,the ball,2,up,8,Score,What If?,right,72.831,100,100,right,left,2055,Female,NA,37,White/Caucasian,NA,No,4 year degree,4.533,NA,Think about and visualize how ${e://Field/Condition} just moved.,NA,Think about and visualize what would have happened if ${e://Field/Condition} had moved in the other direction.,NA,Think about and visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.,NA,IM_74Ef0wh1bD6qdZb,Yes
R_u9rU32opNKEFwrL,goalie,the ball,2,up,9,Score,Cause,right,79.873,95.366,94.943,left,left,2055,Female,NA,37,White/Caucasian,NA,No,4 year degree,4.533,NA,Think about and visualize how ${e://Field/Condition} just moved.,NA,Think about and visualize what would have happened if ${e://Field/Condition} had moved in the other direction.,NA,Think about and visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.,NA,IM_74Ef0wh1bD6qdZb,Yes
R_u9rU32opNKEFwrL,goalie,the ball,2,up,10,Miss,Remember,right,94.943,0,100,right,right,2055,Female,NA,37,White/Caucasian,NA,No,4 year degree,4.533,NA,Think about and visualize how ${e://Field/Condition} just moved.,NA,Think about and visualize what would have happened if ${e://Field/Condition} had moved in the other direction.,NA,Think about and visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.,NA,IM_74Ef0wh1bD6qdZb,Yes
R_u9rU32opNKEFwrL,goalie,the ball,2,up,11,Miss,What If?,right,51,100,100,right,right,2055,Female,NA,37,White/Caucasian,NA,No,4 year degree,4.533,NA,Think about and visualize how ${e://Field/Condition} just moved.,NA,Think about and visualize what would have happened if ${e://Field/Condition} had moved in the other direction.,NA,Think about and visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.,NA,IM_74Ef0wh1bD6qdZb,Yes
R_u9rU32opNKEFwrL,goalie,the ball,2,up,12,Miss,Cause,right,100,99.169,100,right,right,2055,Female,NA,37,White/Caucasian,NA,No,4 year degree,4.533,NA,Think about and visualize how ${e://Field/Condition} just moved.,NA,Think about and visualize what would have happened if ${e://Field/Condition} had moved in the other direction.,NA,Think about and visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.,NA,IM_74Ef0wh1bD6qdZb,Yes
R_u9rU32opNKEFwrL,goalie,the ball,3,down,1,Score,Remember,left,86.634,100,100,right,right,2055,Female,NA,37,White/Caucasian,NA,No,4 year degree,4.533,NA,Think about and visualize how ${e://Field/Condition} just moved.,NA,Think about and visualize what would have happened if ${e://Field/Condition} had moved in the other direction.,NA,Think about and visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.,NA,IM_74Ef0wh1bD6qdZb,Yes
R_u9rU32opNKEFwrL,goalie,the ball,3,down,2,Score,What If?,right,56.634,1,97.76,left,left,2055,Female,NA,37,White/Caucasian,NA,No,4 year degree,4.533,NA,Think about and visualize how ${e://Field/Condition} just moved.,NA,Think about and visualize what would have happened if ${e://Field/Condition} had moved in the other direction.,NA,Think about and visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.,NA,IM_74Ef0wh1bD6qdZb,Yes
R_u9rU32opNKEFwrL,goalie,the ball,3,down,3,Score,Cause,left,76.213,97.198,96.352,right,right,2055,Female,NA,37,White/Caucasian,NA,No,4 year degree,4.533,NA,Think about and visualize how ${e://Field/Condition} just moved.,NA,Think about and visualize what would have happened if ${e://Field/Condition} had moved in the other direction.,NA,Think about and visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.,NA,IM_74Ef0wh1bD6qdZb,Yes
R_u9rU32opNKEFwrL,goalie,the ball,3,down,4,Miss,Remember,left,76.634,0,99.169,left,left,2055,Female,NA,37,White/Caucasian,NA,No,4 year degree,4.533,NA,Think about and visualize how ${e://Field/Condition} just moved.,NA,Think about and visualize what would have happened if ${e://Field/Condition} had moved in the other direction.,NA,Think about and visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.,NA,IM_74Ef0wh1bD6qdZb,Yes
R_u9rU32opNKEFwrL,goalie,the ball,3,down,5,Miss,What If?,left,58.888,100,96.633,left,left,2055,Female,NA,37,White/Caucasian,NA,No,4 year degree,4.533,NA,Think about and visualize how ${e://Field/Condition} just moved.,NA,Think about and visualize what would have happened if ${e://Field/Condition} had moved in the other direction.,NA,Think about and visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.,NA,IM_74Ef0wh1bD6qdZb,Yes
R_u9rU32opNKEFwrL,goalie,the ball,3,down,6,Miss,Cause,left,94.662,100,100,left,left,2055,Female,NA,37,White/Caucasian,NA,No,4 year degree,4.533,NA,Think about and visualize how ${e://Field/Condition} just moved.,NA,Think about and visualize what would have happened if ${e://Field/Condition} had moved in the other direction.,NA,Think about and visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.,NA,IM_74Ef0wh1bD6qdZb,Yes
R_u9rU32opNKEFwrL,goalie,the ball,3,down,7,Score,Remember,right,70.718,100,100,left,left,2055,Female,NA,37,White/Caucasian,NA,No,4 year degree,4.533,NA,Think about and visualize how ${e://Field/Condition} just moved.,NA,Think about and visualize what would have happened if ${e://Field/Condition} had moved in the other direction.,NA,Think about and visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.,NA,IM_74Ef0wh1bD6qdZb,Yes
R_u9rU32opNKEFwrL,goalie,the ball,3,down,8,Score,What If?,left,29.732,99.732,100,right,right,2055,Female,NA,37,White/Caucasian,NA,No,4 year degree,4.533,NA,Think about and visualize how ${e://Field/Condition} just moved.,NA,Think about and visualize what would have happened if ${e://Field/Condition} had moved in the other direction.,NA,Think about and visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.,NA,IM_74Ef0wh1bD6qdZb,Yes
R_u9rU32opNKEFwrL,goalie,the ball,3,down,9,Score,Cause,right,90.297,100,97.76,left,left,2055,Female,NA,37,White/Caucasian,NA,No,4 year degree,4.533,NA,Think about and visualize how ${e://Field/Condition} just moved.,NA,Think about and visualize what would have happened if ${e://Field/Condition} had moved in the other direction.,NA,Think about and visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.,NA,IM_74Ef0wh1bD6qdZb,Yes
R_u9rU32opNKEFwrL,goalie,the ball,3,down,10,Miss,Remember,left,32.69,0,98.324,left,left,2055,Female,NA,37,White/Caucasian,NA,No,4 year degree,4.533,NA,Think about and visualize how ${e://Field/Condition} just moved.,NA,Think about and visualize what would have happened if ${e://Field/Condition} had moved in the other direction.,NA,Think about and visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.,NA,IM_74Ef0wh1bD6qdZb,Yes
R_u9rU32opNKEFwrL,goalie,the ball,3,down,11,Miss,What If?,left,60.578,94.099,96.775,left,left,2055,Female,NA,37,White/Caucasian,NA,No,4 year degree,4.533,NA,Think about and visualize how ${e://Field/Condition} just moved.,NA,Think about and visualize what would have happened if ${e://Field/Condition} had moved in the other direction.,NA,Think about and visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.,NA,IM_74Ef0wh1bD6qdZb,Yes
R_u9rU32opNKEFwrL,goalie,the ball,3,down,12,Miss,Cause,left,77.198,98.887,97.761,left,left,2055,Female,NA,37,White/Caucasian,NA,No,4 year degree,4.533,NA,Think about and visualize how ${e://Field/Condition} just moved.,NA,Think about and visualize what would have happened if ${e://Field/Condition} had moved in the other direction.,NA,Think about and visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.,NA,IM_74Ef0wh1bD6qdZb,Yes
R_u9rU32opNKEFwrL,goalie,the ball,4,down,1,Score,Remember,right,93.958,100,100,left,left,2055,Female,NA,37,White/Caucasian,NA,No,4 year degree,4.533,NA,Think about and visualize how ${e://Field/Condition} just moved.,NA,Think about and visualize what would have happened if ${e://Field/Condition} had moved in the other direction.,NA,Think about and visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.,NA,IM_74Ef0wh1bD6qdZb,Yes
R_u9rU32opNKEFwrL,goalie,the ball,4,down,2,Score,What If?,right,98.183,0,100,left,left,2055,Female,NA,37,White/Caucasian,NA,No,4 year degree,4.533,NA,Think about and visualize how ${e://Field/Condition} just moved.,NA,Think about and visualize what would have happened if ${e://Field/Condition} had moved in the other direction.,NA,Think about and visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.,NA,IM_74Ef0wh1bD6qdZb,Yes
R_u9rU32opNKEFwrL,goalie,the ball,4,down,3,Score,Cause,right,76.211,100,98.748,left,left,2055,Female,NA,37,White/Caucasian,NA,No,4 year degree,4.533,NA,Think about and visualize how ${e://Field/Condition} just moved.,NA,Think about and visualize what would have happened if ${e://Field/Condition} had moved in the other direction.,NA,Think about and visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.,NA,IM_74Ef0wh1bD6qdZb,Yes
R_u9rU32opNKEFwrL,goalie,the ball,4,down,4,Miss,Remember,right,95.366,0.156,100,right,right,2055,Female,NA,37,White/Caucasian,NA,No,4 year degree,4.533,NA,Think about and visualize how ${e://Field/Condition} just moved.,NA,Think about and visualize what would have happened if ${e://Field/Condition} had moved in the other direction.,NA,Think about and visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.,NA,IM_74Ef0wh1bD6qdZb,Yes
R_u9rU32opNKEFwrL,goalie,the ball,4,down,5,Miss,What If?,right,26.212,100,100,right,right,2055,Female,NA,37,White/Caucasian,NA,No,4 year degree,4.533,NA,Think about and visualize how ${e://Field/Condition} just moved.,NA,Think about and visualize what would have happened if ${e://Field/Condition} had moved in the other direction.,NA,Think about and visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.,NA,IM_74Ef0wh1bD6qdZb,Yes
R_u9rU32opNKEFwrL,goalie,the ball,4,down,6,Miss,Cause,right,94.1,100,100,right,right,2055,Female,NA,37,White/Caucasian,NA,No,4 year degree,4.533,NA,Think about and visualize how ${e://Field/Condition} just moved.,NA,Think about and visualize what would have happened if ${e://Field/Condition} had moved in the other direction.,NA,Think about and visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.,NA,IM_74Ef0wh1bD6qdZb,Yes
R_u9rU32opNKEFwrL,goalie,the ball,4,down,7,Score,Remember,right,100,100,100,left,left,2055,Female,NA,37,White/Caucasian,NA,No,4 year degree,4.533,NA,Think about and visualize how ${e://Field/Condition} just moved.,NA,Think about and visualize what would have happened if ${e://Field/Condition} had moved in the other direction.,NA,Think about and visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.,NA,IM_74Ef0wh1bD6qdZb,Yes
R_u9rU32opNKEFwrL,goalie,the ball,4,down,8,Score,What If?,right,96.352,0.577,100,left,left,2055,Female,NA,37,White/Caucasian,NA,No,4 year degree,4.533,NA,Think about and visualize how ${e://Field/Condition} just moved.,NA,Think about and visualize what would have happened if ${e://Field/Condition} had moved in the other direction.,NA,Think about and visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.,NA,IM_74Ef0wh1bD6qdZb,Yes
R_u9rU32opNKEFwrL,goalie,the ball,4,down,9,Score,Cause,right,82.409,100,100,left,left,2055,Female,NA,37,White/Caucasian,NA,No,4 year degree,4.533,NA,Think about and visualize how ${e://Field/Condition} just moved.,NA,Think about and visualize what would have happened if ${e://Field/Condition} had moved in the other direction.,NA,Think about and visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.,NA,IM_74Ef0wh1bD6qdZb,Yes
